Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH_Total_Scale,PH_QF
CHEECA_80W_25N,24.898,-80.619,1/10/17,21:17,372.9,2,4.04,404.8,2,3.89,1025.8,20.4,98.3,20.499,36.632,374.4,406.4,369.1,400.6,-31.5,370.3,402,-31.6,,
CHEECA_80W_25N,24.898,-80.619,1/11/17,0:17,359.9,2,3.91,404.9,2,3.76,1026.4,20.5,98.49,20.716,36.635,361.3,406.4,356.2,400.7,-44.5,357.4,402.1,-44.7,,
CHEECA_80W_25N,24.898,-80.619,1/11/17,3:17,405.4,2,4.39,404.4,2,4.22,1026.3,20.5,98.32,20.294,36.736,407.2,406.1,401.7,400.6,1.1,403.1,402,1.1,,
CHEECA_80W_25N,24.898,-80.619,1/11/17,6:17,420,2,4.25,404.7,2,4.09,1025.8,20.6,98.04,20.017,36.774,421.8,406.3,416,400.8,15.2,417.4,402.2,15.3,,
CHEECA_80W_25N,24.898,-80.619,1/11/17,9:17,368.3,2,4.32,404.8,2,4.14,1025.1,20.7,98.15,20.767,36.684,369.9,406.5,364.2,400.3,-36.1,365.4,401.6,-36.2,,
CHEECA_80W_25N,24.898,-80.619,1/11/17,12:17,402,2,4.33,404.5,2,4.19,1025.6,20.7,97.92,20.022,36.744,403.7,406.2,398.2,400.6,-2.4,399.5,402,-2.5,,
CHEECA_80W_25N,24.898,-80.619,1/11/17,15:17,438.2,2,4.36,404.3,2,4.23,1026.7,20.8,97.82,19.842,36.791,440.1,406,434.6,400.9,33.7,436.1,402.3,33.8,,
CHEECA_80W_25N,24.898,-80.619,1/11/17,18:17,444,2,4.77,404.1,2,4.67,1024.5,21.1,97.89,19.868,36.812,446.1,406,439.5,400,39.6,441.1,401.4,39.7,,
CHEECA_80W_25N,24.898,-80.619,1/11/17,21:17,406.2,2,4.39,404.4,2,4.24,1023.5,21.4,98.04,20.46,36.76,408,406.2,401.3,399.5,1.8,402.7,400.8,1.8,,
CHEECA_80W_25N,24.898,-80.619,1/12/17,0:17,398.7,2,3.99,404.6,2,3.78,1024.4,21.6,98.37,20.86,36.702,400.3,406.1,393.8,399.5,-5.7,395.1,400.9,-5.8,,
CHEECA_80W_25N,24.898,-80.619,1/12/17,3:17,465.4,2,4.43,404,2,4.3,1024.8,21.6,98.22,20.095,36.793,467.5,405.8,460.6,399.8,60.8,462.2,401.2,61,,
CHEECA_80W_25N,24.898,-80.619,1/12/17,6:17,471.2,2,4.5,404.3,2,4.37,1024.3,21.6,98.09,19.972,36.793,473.3,406.1,466.2,400,66.3,467.8,401.3,66.5,,
CHEECA_80W_25N,24.898,-80.619,1/12/17,9:17,462.5,2,4.58,404,2,4.46,1023.6,21.7,98.01,20.042,36.778,464.6,405.8,457.3,399.4,57.9,458.8,400.8,58.1,,
CHEECA_80W_25N,24.898,-80.619,1/12/17,12:17,454.4,2,4.56,404.1,2,4.43,1024.8,21.8,97.93,20.102,36.765,456.5,405.9,449.8,399.9,49.8,451.3,401.3,50,,
CHEECA_80W_25N,24.898,-80.619,1/12/17,15:17,464.2,2,4.96,403.6,2,4.87,1026.8,21.8,97.93,20.308,36.778,466.5,405.6,460.4,400.3,60.1,462,401.7,60.3,,
CHEECA_80W_25N,24.898,-80.619,1/12/17,18:17,481.1,2,4.67,403.4,2,4.55,1025.5,22.1,98.08,20.411,36.809,483.4,405.3,476.4,399.4,77,478,400.8,77.3,,
CHEECA_80W_25N,24.898,-80.619,1/12/17,21:17,472.3,2,4.53,403.3,2,4.39,1025,22.4,98.34,20.668,36.802,474.4,405.1,467.2,398.9,68.3,468.8,400.2,68.5,,
CHEECA_80W_25N,24.898,-80.619,1/13/17,0:17,426.1,2,3.99,403,2,3.76,1025.5,22.5,98.74,21.174,36.744,427.8,404.6,421.1,398.3,22.9,422.6,399.6,22.9,,
CHEECA_80W_25N,24.898,-80.619,1/13/17,3:17,436.6,2,4.5,403.1,2,4.31,1025.9,22.3,98.9,20.973,36.783,438.6,404.9,432.1,398.8,33.2,433.5,400.2,33.3,,
CHEECA_80W_25N,24.898,-80.619,1/13/17,6:17,447.4,2,4.72,403.5,2,4.55,1025.4,22.2,98.87,20.746,36.8,449.5,405.4,442.8,399.3,43.5,444.3,400.7,43.6,,
CHEECA_80W_25N,24.898,-80.619,1/13/17,9:17,462.3,2,4.82,403.7,2,4.69,1025.4,22.3,98.36,20.708,36.801,464.6,405.6,457.6,399.5,58.1,459.2,400.9,58.3,,
CHEECA_80W_25N,24.898,-80.619,1/13/17,12:17,482.1,2,4.65,404,2,4.5,1026.4,22.3,98.23,20.597,36.81,484.4,405.8,477.7,400.2,77.4,479.3,401.6,77.7,,
CHEECA_80W_25N,24.898,-80.619,1/13/17,15:17,435.8,2,5.26,402.9,2,5.15,1028.6,22.3,98.28,21.322,36.709,438.1,405,432.5,399.8,32.7,434,401.2,32.8,,
CHEECA_80W_25N,24.898,-80.619,1/13/17,18:17,530.4,2,4.83,402.7,2,4.62,1026.6,22.4,98.19,20.54,36.782,533,404.6,525.7,399.1,126.6,527.5,400.5,127,,
CHEECA_80W_25N,24.898,-80.619,1/13/17,21:17,521.1,2,5,402.3,2,4.75,1026.5,22.6,98.25,20.671,36.764,523.8,404.3,516.5,398.7,117.8,518.3,400,118.2,,
CHEECA_80W_25N,24.898,-80.619,1/14/17,0:17,479.2,2,4.55,403.2,2,4.39,1027.1,22.6,98.5,20.845,36.808,481.4,404.9,474.9,399.5,75.5,476.6,400.8,75.7,,
CHEECA_80W_25N,24.898,-80.619,1/14/17,3:17,432.4,2,4.88,402.3,2,4.72,1027.6,22.4,98.71,21.27,36.74,434.6,404.2,428.7,398.7,29.9,430.1,400.1,30,,
CHEECA_80W_25N,24.898,-80.619,1/14/17,6:17,501.1,2,4.76,402.5,2,4.53,1026.4,22.2,98.43,20.575,36.833,503.5,404.4,496.6,398.8,97.8,498.3,400.2,98.1,,
CHEECA_80W_25N,24.898,-80.619,1/14/17,9:17,512.7,2,4.97,402.5,2,4.8,1025.8,22.2,98,20.527,36.827,515.3,404.5,507.9,398.7,109.2,509.6,400,109.6,,
CHEECA_80W_25N,24.898,-80.619,1/14/17,12:17,452,2,4.76,402.3,2,4.53,1026.3,22.2,98.07,20.753,36.746,454.1,404.1,447.7,398.4,49.3,449.2,399.8,49.5,,
CHEECA_80W_25N,24.898,-80.619,1/14/17,15:17,412.7,2,5.6,401.7,2,5.47,1027.7,22.2,98.26,21.199,36.704,415,404,409.4,398.5,10.9,410.8,399.9,10.9,,
CHEECA_80W_25N,24.898,-80.619,1/14/17,18:17,526.5,2,5.15,401.7,2,5,1025.5,22.5,98.38,20.727,36.673,529.2,403.8,521.3,397.8,123.6,523.1,399.1,124,,
CHEECA_80W_25N,24.898,-80.619,1/14/17,21:17,529.2,2,4.82,402.2,2,4.47,1024.7,22.8,98.55,20.89,36.681,531.8,404,523.3,397.6,125.7,525.1,398.9,126.1,,
CHEECA_80W_25N,24.898,-80.619,1/15/17,0:17,527.2,2,4.65,403.1,2,4.42,1025.2,22.8,98.57,20.811,36.679,529.7,404.9,521.6,398.7,122.9,523.4,400,123.3,,
CHEECA_80W_25N,24.898,-80.619,1/15/17,3:17,408.3,2,4.99,402.6,2,4.73,1025.5,22.5,98.87,21.657,36.679,410.3,404.5,403.7,397.9,5.8,405,399.2,5.8,,
CHEECA_80W_25N,24.898,-80.619,1/15/17,6:17,394.7,2,5.18,402.1,2,5.05,1024.5,22.5,98.99,21.727,36.694,396.7,404.1,389.9,397.1,-7.2,391.2,398.4,-7.3,,
CHEECA_80W_25N,24.898,-80.619,1/15/17,9:17,419.1,2,5.12,402.4,2,4.95,1023.3,22.5,98.72,21.496,36.702,421.3,404.4,413.6,397,16.6,415,398.3,16.7,,
CHEECA_80W_25N,24.898,-80.619,1/15/17,12:17,397,2,5.12,402.1,2,4.89,1023.9,22.5,98.58,21.548,36.712,399,404,392,396.9,-4.9,393.3,398.3,-5,,
CHEECA_80W_25N,24.898,-80.619,1/15/17,15:17,410.6,2,5.38,401.8,2,5.09,1025,22.6,98.67,21.258,36.767,412.8,403.9,406.2,397.4,8.8,407.6,398.7,8.8,,
CHEECA_80W_25N,24.898,-80.619,1/15/17,18:17,393.2,2,5.74,401.7,2,5.54,1022.4,22.8,99.08,21.827,36.698,395.5,404,387.7,396.1,-8.3,389,397.4,-8.4,,
CHEECA_80W_25N,24.898,-80.619,1/15/17,21:17,386.8,2,5.56,402,2,5.17,1021.6,23.3,99.71,21.946,36.707,389,404.1,381,395.8,-14.8,382.3,397.1,-14.8,,
CHEECA_80W_25N,24.898,-80.619,1/16/17,0:17,395.9,2,5.12,402.7,2,4.8,1022.4,23.2,99.92,21.783,36.721,397.9,404.7,390.2,396.8,-6.6,391.5,398.1,-6.7,,
CHEECA_80W_25N,24.898,-80.619,1/16/17,3:17,385.8,2,5.13,402.6,2,4.95,1023.1,23.1,99.96,22.497,36.634,387.8,404.6,380.1,396.5,-16.4,381.4,397.9,-16.5,,
CHEECA_80W_25N,24.898,-80.619,1/16/17,6:17,382.8,2,5.22,402.8,2,5.04,1022.1,23,99.78,23.091,36.568,384.8,404.9,376.4,396.1,-19.6,377.7,397.4,-19.7,,
CHEECA_80W_25N,24.898,-80.619,1/16/17,9:17,383,2,5.6,402.5,2,5.22,1021.5,23,99.51,22.916,36.58,385.2,404.6,376.7,395.7,-19,377.9,397,-19.1,,
CHEECA_80W_25N,24.898,-80.619,1/16/17,12:17,391.6,2,5.4,403,2,5.1,1022.1,23,99.31,22.212,36.642,393.8,405.1,385.7,396.8,-11.1,387,398.1,-11.1,,
CHEECA_80W_25N,24.898,-80.619,1/16/17,15:17,394.5,2,5.96,401.9,2,5.78,1023.9,23,99.33,21.98,36.66,396.9,404.2,389.6,396.8,-7.2,390.9,398.1,-7.2,,
CHEECA_80W_25N,24.898,-80.619,1/16/17,18:17,459.6,2,5.94,401.9,2,5.79,1022.1,23.2,99.34,21.292,36.734,462.3,404.2,453.5,396.5,57,455,397.9,57.2,,
CHEECA_80W_25N,24.898,-80.619,1/16/17,21:17,425.3,2,5.48,401.8,2,5.22,1022.4,23.5,99.58,21.693,36.704,427.6,403.9,419.4,396.1,23.3,420.8,397.4,23.4,,
CHEECA_80W_25N,24.898,-80.619,1/17/17,0:17,463.8,2,4.92,402.4,2,4.76,1022.5,23.6,99.43,21.563,36.678,466,404.3,457.2,396.6,60.6,458.7,397.9,60.8,,
CHEECA_80W_25N,24.898,-80.619,1/17/17,3:17,405.8,2,5.28,402.2,2,5.14,1022.9,23.4,99.31,22.272,36.627,408,404.3,399.9,396.3,3.6,401.2,397.6,3.6,,
CHEECA_80W_25N,24.898,-80.619,1/17/17,6:17,384.7,2,5.43,402.3,2,5.28,1022.7,23.4,99.19,22.761,36.602,386.8,404.4,378.8,396.1,-17.3,380,397.4,-17.3,,
CHEECA_80W_25N,24.898,-80.619,1/17/17,9:17,392.7,2,5.54,402,2,5.37,1022,23.3,98.99,22.611,36.612,394.9,404.2,386.6,395.7,-9.1,387.9,397,-9.1,,
CHEECA_80W_25N,24.898,-80.619,1/17/17,12:17,398.5,2,5.47,402.2,2,5.29,1022.7,23.3,98.7,22.377,36.626,400.7,404.4,392.7,396.3,-3.6,394,397.6,-3.6,,
CHEECA_80W_25N,24.898,-80.619,1/17/17,15:17,389.1,2,6.19,401.2,2,6.08,1024.3,23.4,98.7,22.605,36.608,391.5,403.7,384.1,396.1,-11.9,385.4,397.4,-12,,
CHEECA_80W_25N,24.898,-80.619,1/17/17,18:17,386,2,5.82,401,2,5.67,1022.8,23.8,98.96,23.146,36.584,388.2,403.3,380,394.8,-14.8,381.2,396.1,-14.8,,
CHEECA_80W_25N,24.898,-80.619,1/17/17,21:17,388.1,2,5.58,401.4,2,5.34,1022.1,24.2,99.33,23.157,36.596,390.3,403.5,381.8,394.7,-12.9,383,396,-13,,
CHEECA_80W_25N,24.898,-80.619,1/18/17,0:17,399.3,2,4.92,402.2,2,4.64,1022.8,24.3,99.23,22.915,36.612,401.3,404,392.9,395.6,-2.7,394.2,396.9,-2.7,,
CHEECA_80W_25N,24.898,-80.619,1/18/17,3:17,435.1,2,5.55,401.8,2,5.27,1023.4,24,98.98,22.208,36.615,437.5,403.9,429.1,396.2,32.9,430.6,397.5,33,,
CHEECA_80W_25N,24.898,-80.619,1/18/17,6:17,423.1,2,5.75,402,2,5.47,1022.6,23.8,98.74,22.634,36.577,425.5,404.3,416.8,395.9,20.8,418.1,397.2,20.9,,
CHEECA_80W_25N,24.898,-80.619,1/18/17,9:17,426.9,2,5.51,402.3,2,5.23,1021.6,23.6,98.46,22.572,36.576,429.3,404.4,420.1,395.7,24.3,421.5,397.1,24.4,,
CHEECA_80W_25N,24.898,-80.619,1/18/17,12:17,438.8,2,5.71,402.2,2,5.4,1022,23.5,97.8,22.449,36.581,441.4,404.4,432.1,395.9,36.2,433.6,397.3,36.3,,
CHEECA_80W_25N,24.898,-80.619,1/18/17,15:17,424.3,2,6.77,400.6,2,6.65,1023.2,23.6,97.63,22.716,36.58,427.2,403.2,418.6,395.1,23.5,420,396.4,23.6,,
CHEECA_80W_25N,24.898,-80.619,1/18/17,18:17,399.8,2,6.56,400.1,2,6.37,1020.5,24.8,98.15,23.731,36.55,402.4,402.6,392.6,392.8,-0.2,393.9,394.1,-0.2,,
CHEECA_80W_25N,24.898,-80.619,1/18/17,21:17,398.8,2,6.44,399.5,2,6.16,1020.5,26.3,98.45,23.519,36.558,401.4,402,391.7,392.3,-0.6,393,393.6,-0.6,,
CHEECA_80W_25N,24.898,-80.619,1/19/17,0:17,392.6,2,2.88,401.9,2,1.94,1020.8,27.1,98.64,24.157,36.526,393.7,402.6,383.9,392.7,-8.7,385.2,393.9,-8.8,,
CHEECA_80W_25N,24.898,-80.619,1/19/17,3:17,383.3,2,5.17,402.3,2,4.55,1020.5,25.9,98.86,23.914,36.529,385.3,404.1,375.8,394.1,-18.3,377,395.4,-18.4,,
CHEECA_80W_25N,24.898,-80.619,1/19/17,6:17,379.1,2,5.9,406.7,2,5.43,1019.1,25,99.19,23.827,36.524,381.4,409,371.5,398.4,-26.9,372.7,399.7,-26.9,,
CHEECA_80W_25N,24.898,-80.619,1/19/17,9:17,375.9,2,6.66,408.1,2,6.24,1018.2,24.4,99.41,23.804,36.521,378.5,410.7,368.3,399.6,-31.3,369.5,400.9,-31.4,,
CHEECA_80W_25N,24.898,-80.619,1/19/17,12:17,383.4,2,6.93,407.3,2,6.55,1018.8,23.9,99.31,23.552,36.534,386,410,376.1,399.4,-23.3,377.3,400.7,-23.4,,
CHEECA_80W_25N,24.898,-80.619,1/19/17,15:17,383.3,2,8.33,403.1,2,8.26,1019.7,23.8,99.45,23.568,36.531,386.5,406.5,376.9,396.3,-19.5,378.1,397.6,-19.5,,
CHEECA_80W_25N,24.898,-80.619,1/19/17,18:17,376.5,2,6.78,401.7,2,6.61,1017.3,24.9,99.9,24.346,36.525,379,404.4,368.2,392.8,-24.6,369.4,394.1,-24.7,,
CHEECA_80W_25N,24.898,-80.619,1/19/17,21:17,383.8,2,6.9,399.8,2,6.66,1016.4,26.4,100.03,24.917,36.503,386.5,402.5,374.7,390.2,-15.5,375.9,391.5,-15.6,,
CHEECA_80W_25N,24.898,-80.619,1/20/17,0:17,383,2,4.3,401.9,2,3.36,1017.3,26.8,100.01,24.702,36.504,384.7,403.3,373.5,391.5,-18.1,374.7,392.8,-18.1,,
CHEECA_80W_25N,24.898,-80.619,1/20/17,3:17,382.1,2,5.9,402.1,2,5.15,1017,25.8,100.21,24.162,36.529,384.3,404.2,373.4,392.7,-19.3,374.6,393.9,-19.4,,
CHEECA_80W_25N,24.898,-80.619,1/20/17,6:17,385.1,2,6.69,402,2,6.06,1015.5,25.1,100.15,23.934,36.539,387.7,404.5,376.2,392.5,-16.2,377.4,393.7,-16.3,,
CHEECA_80W_25N,24.898,-80.619,1/20/17,9:17,388,2,7.52,401.4,2,7.13,1015.4,24.7,99.87,23.823,36.543,391,404.3,379.4,392.4,-13,380.6,393.7,-13,,
CHEECA_80W_25N,24.898,-80.619,1/20/17,12:17,387.9,2,6.68,402.7,2,6.29,1016.3,24.4,99.56,23.723,36.549,390.6,405.3,379.4,393.7,-14.3,380.7,395,-14.4,,
CHEECA_80W_25N,24.898,-80.619,1/20/17,15:17,381.7,2,8.26,400.2,2,8.13,1017.7,24.5,99.88,23.819,36.551,384.9,403.5,374.4,392.5,-18.1,375.6,393.7,-18.1,,
CHEECA_80W_25N,24.898,-80.619,1/20/17,18:17,363.3,2,7.66,399.6,2,7.45,1015.9,25.8,100.89,24.199,36.538,366.1,402.6,355.2,390.6,-35.4,356.4,391.9,-35.5,,
CHEECA_80W_25N,24.898,-80.619,1/20/17,21:17,350.3,2,6.8,399,2,6.52,1015.2,27.2,102.19,24.419,36.53,352.7,401.6,341.8,389.3,-47.4,343,390.5,-47.6,,
CHEECA_80W_25N,24.898,-80.619,1/21/17,0:17,356.8,2,3.69,401.9,2,2.84,1016.2,27.7,102.59,24.346,36.539,358.1,403.1,347.4,391.1,-43.7,348.6,392.4,-43.8,,
CHEECA_80W_25N,24.898,-80.619,1/21/17,3:17,359.3,2,5.84,401.7,2,5.12,1017,26.5,102.84,24.209,36.552,361.5,403.8,351.1,392.2,-41.1,352.2,393.5,-41.3,,
CHEECA_80W_25N,24.898,-80.619,1/21/17,6:17,360.9,2,7.59,401.5,2,7.06,1016.4,25.6,102.77,24.275,36.533,363.6,404.4,353,392.5,-39.6,354.1,393.8,-39.7,,
CHEECA_80W_25N,24.898,-80.619,1/21/17,9:17,380,2,7.64,401.4,2,7.24,1015.4,25.3,101.99,24.352,36.503,382.9,404.4,371.3,392.1,-20.8,372.5,393.3,-20.9,,
CHEECA_80W_25N,24.898,-80.619,1/21/17,12:17,380.5,2,7.22,402.3,2,6.92,1015.7,25.2,101.53,24.187,36.525,383.3,405.1,371.8,392.9,-21.1,373,394.2,-21.2,,
CHEECA_80W_25N,24.898,-80.619,1/21/17,15:17,377.2,2,7.95,401.2,2,7.75,1016.3,25.3,101.46,24.049,36.573,380.3,404.4,369.2,392.6,-23.4,370.4,393.9,-23.5,,
CHEECA_80W_25N,24.898,-80.619,1/21/17,18:17,364.9,2,7.45,400.6,2,7.19,1014.5,25.7,101.88,24.412,36.533,367.7,403.5,356.1,390.8,-34.7,357.3,392.1,-34.8,,
CHEECA_80W_25N,24.898,-80.619,1/21/17,21:17,369.6,2,6.78,401.3,2,6.07,1013.1,26.2,102.41,24.417,36.608,372.2,403.8,359.9,390.5,-30.6,361.1,391.8,-30.7,,
CHEECA_80W_25N,24.898,-80.619,1/22/17,0:17,369.5,2,6.45,402.4,2,5.9,1013.1,26.2,102.69,24.363,36.622,371.9,404.8,359.7,391.5,-31.9,360.8,392.8,-32,,
CHEECA_80W_25N,24.898,-80.619,1/22/17,3:17,368.4,2,7.47,401.9,2,7.08,1013.2,25.8,102.72,24.324,36.613,371.2,404.7,359.1,391.5,-32.4,360.3,392.8,-32.5,,
CHEECA_80W_25N,24.898,-80.619,1/22/17,6:17,377.4,2,7.18,402.4,2,6.96,1011.5,25.7,102.22,24.331,36.561,380.1,405.3,367.1,391.4,-24.3,368.3,392.6,-24.3,,
CHEECA_80W_25N,24.898,-80.619,1/22/17,9:17,376.2,2,7.19,402.2,2,7.05,1010.6,25.5,101.67,24.322,36.561,378.9,405.1,365.6,390.8,-25.2,366.8,392.1,-25.3,,
CHEECA_80W_25N,24.898,-80.619,1/22/17,12:17,382.3,2,7.06,401.4,2,6.94,1011.2,25.3,101.1,24.081,36.594,385,404.2,371.9,390.4,-18.6,373.1,391.7,-18.6,,
CHEECA_80W_25N,24.898,-80.619,1/22/17,15:17,383.2,2,7.53,400.6,2,7.46,1011.7,25.4,100.9,24.083,36.616,386.1,403.6,373.1,390,-16.9,374.3,391.3,-16.9,,
CHEECA_80W_25N,24.898,-80.619,1/22/17,18:17,433.1,2,7.13,400.5,2,6.93,1008.7,25.7,100.28,24.066,36.659,436.3,403.3,420.3,388.5,31.8,421.7,389.8,31.9,,
CHEECA_80W_25N,24.898,-80.619,1/22/17,21:17,443.5,2,6.91,399.6,2,6.85,1007.3,26,99.86,24.042,36.652,446.6,402.4,429.6,387.1,42.5,431,388.4,42.6,,
CHEECA_80W_25N,24.898,-80.619,1/23/17,0:17,444.8,2,6.27,400.2,2,6.28,1007.2,26.1,99.52,24.101,36.738,447.6,402.7,430.5,387.4,43.2,431.9,388.6,43.3,,
CHEECA_80W_25N,24.898,-80.619,1/23/17,3:17,434,2,6.39,400.7,2,6.38,1006.8,25.8,99.04,24.241,36.551,436.8,403.3,419.9,387.7,32.2,421.2,388.9,32.3,,
CHEECA_80W_25N,24.898,-80.619,1/23/17,6:17,420.2,2,6.94,401.4,2,6.91,1003.5,25.6,98.76,24.517,36.496,423.2,404.2,405.2,387.1,18.2,406.5,388.3,18.2,,
CHEECA_80W_25N,24.898,-80.619,1/23/17,9:17,444.6,2,6.82,401.1,2,6.79,1001.5,25.5,98.16,24.532,36.502,447.6,403.9,427.7,385.9,41.8,429.1,387.1,41.9,,
CHEECA_80W_25N,24.898,-80.619,1/23/17,12:17,440.9,2,5.69,403.7,2,5.74,1004.3,25.1,98.01,24.418,36.338,443.4,406,425,389.2,35.8,426.3,390.4,35.9,,
CHEECA_80W_25N,24.898,-80.619,1/23/17,15:17,430.5,2,7.68,403.3,2,7.61,1006.5,24.7,97.95,24.288,36.308,433.8,406.4,416.8,390.5,26.3,418.2,391.8,26.4,,
CHEECA_80W_25N,24.898,-80.619,1/23/17,18:17,480.7,2,6.53,404.1,2,6.47,1005,24.3,97.48,23.679,36.536,483.9,406.7,464.8,390.6,74.1,466.3,391.9,74.4,,
CHEECA_80W_25N,24.898,-80.619,1/23/17,21:17,457.8,2,5.38,406.5,2,5.36,1005.6,24.1,97.45,23.362,36.577,460.3,408.7,442.6,393,49.6,444,394.3,49.7,,
CHEECA_80W_25N,24.898,-80.619,1/24/17,0:17,458.9,2,5.09,406.8,2,5.09,1007.2,23.6,97.48,23.226,36.202,461.2,408.9,444.3,393.9,50.4,445.7,395.2,50.6,,
CHEECA_80W_25N,24.898,-80.619,1/24/17,3:17,474,2,6.13,407.3,2,6.05,1009,23.1,97.4,23.04,35.582,477,409.8,460.5,395.6,64.8,462,396.9,65.1,,
CHEECA_80W_25N,24.898,-80.619,1/24/17,6:17,484.4,2,6.62,406.2,2,6.54,1009.9,22.6,96.96,22.577,35.399,487.6,408.9,471.5,395.4,76.2,473.1,396.7,76.4,,
CHEECA_80W_25N,24.898,-80.619,1/24/17,9:17,490.5,2,5.47,406.8,2,5.35,1011,22.3,96.41,22.333,35.291,493.2,409,477.6,396.1,81.5,479.2,397.4,81.8,,
CHEECA_80W_25N,24.898,-80.619,1/24/17,12:17,480.2,2,5.39,408,2,5.25,1013.1,22,96.18,22.432,35.701,482.8,410.1,468.5,398,70.5,470,399.3,70.7,,
CHEECA_80W_25N,24.898,-80.619,1/24/17,15:17,469.8,2,6.61,406.8,2,6.55,1015.2,22.1,96.36,22.524,35.805,472.9,409.5,459.8,398.1,61.7,461.4,399.4,61.9,,
CHEECA_80W_25N,24.898,-80.619,1/24/17,18:17,476.5,2,5.69,403.5,2,5.55,1013.8,23.2,96.42,22.789,35.9,479.2,405.7,465.1,393.7,71.4,466.6,395,71.6,,
CHEECA_80W_25N,24.898,-80.619,1/24/17,21:17,477.8,2,5.26,404.2,2,5.1,1013.8,24.1,96.51,22.809,36.019,480.3,406.3,466.1,394.3,71.8,467.7,395.6,72,,
CHEECA_80W_25N,24.898,-80.619,1/25/17,0:17,468.3,2,5.14,404.9,2,4.89,1015.4,24.1,96.61,22.649,35.919,470.7,406.9,457.7,395.6,62.1,459.2,396.9,62.3,,
CHEECA_80W_25N,24.898,-80.619,1/25/17,3:17,491,2,4.98,405.8,2,4.57,1017,23.3,96.04,22.513,35.894,493.4,407.7,480.6,397.1,83.6,482.2,398.4,83.8,,
CHEECA_80W_25N,24.898,-80.619,1/25/17,6:17,469.2,2,4.69,406.2,2,4.34,1016.6,22.6,95.91,21.878,35.733,471.4,408,459.5,397.7,61.8,461,399,62,,
CHEECA_80W_25N,24.898,-80.619,1/25/17,9:17,481.3,2,4.6,406.8,2,4.32,1016.5,22,95.34,21.736,35.595,483.6,408.6,471.4,398.3,73.1,472.9,399.6,73.4,,
CHEECA_80W_25N,24.898,-80.619,1/25/17,12:17,478.5,2,5.48,406.5,2,5.3,1018,21.6,94.94,21.612,35.723,481.2,408.7,469.9,399.1,70.8,471.4,400.4,71,,
CHEECA_80W_25N,24.898,-80.619,1/25/17,15:17,478.8,2,6.64,405.8,2,6.58,1019.6,21.7,95.49,22.429,35.972,482,408.5,470.8,399,71.8,472.4,400.4,72,,
CHEECA_80W_25N,24.898,-80.619,1/25/17,18:17,479.3,2,5.68,404.3,2,5.49,1017.6,23.1,96.06,22.284,36.013,482.1,406.5,470,396.4,73.7,471.6,397.7,73.9,,
CHEECA_80W_25N,24.898,-80.619,1/25/17,21:17,443.7,2,4.39,402.7,2,4.12,1016.7,25.2,97.08,22.915,35.464,445.7,404.3,433.8,393.5,40.2,435.2,394.8,40.4,,
CHEECA_80W_25N,24.898,-80.619,1/26/17,0:17,453.7,2,2.94,404.2,2,2.18,1017.6,25.7,97.45,22.657,35.664,455,405.1,443.4,394.7,48.7,444.9,396,48.9,,
CHEECA_80W_25N,24.898,-80.619,1/26/17,3:17,459.2,2,4.8,404.4,2,4.41,1018.5,24.6,97.43,22.675,35.777,461.4,406.2,450,396.2,53.9,451.5,397.5,54,,
CHEECA_80W_25N,24.898,-80.619,1/26/17,6:17,454.8,2,5.5,404.1,2,5.26,1017.8,24,97.39,22.683,35.773,457.3,406.3,445.7,396,49.7,447.2,397.3,49.9,,
CHEECA_80W_25N,24.898,-80.619,1/26/17,9:17,459.2,2,5.75,404,2,5.54,1017,23.9,97.04,22.532,35.752,461.8,406.2,449.9,395.7,54.2,451.4,397,54.3,,
CHEECA_80W_25N,24.898,-80.619,1/26/17,12:17,468.4,2,5.77,404.2,2,5.59,1018.6,23.9,96.39,22.521,35.73,471.1,406.5,459.6,396.6,63.1,461.2,397.9,63.3,,
CHEECA_80W_25N,24.898,-80.619,1/26/17,15:17,459.7,2,6.63,403.3,2,6.51,1020.6,24.1,96.51,22.617,35.743,462.8,405.9,452.4,396.8,55.6,453.9,398.1,55.8,,
CHEECA_80W_25N,24.898,-80.619,1/26/17,18:17,461.7,2,6.49,403.4,2,6.28,1018.9,25.2,97.07,23.329,35.712,464.7,405.9,453,395.6,57.3,454.4,396.9,57.5,,
CHEECA_80W_25N,24.898,-80.619,1/26/17,21:17,450.3,2,5.64,402.2,2,5.35,1018.2,26.7,97.74,23.575,35.61,452.9,404.4,440.9,393.7,47.2,442.3,395,47.4,,
CHEECA_80W_25N,24.898,-80.619,1/27/17,0:17,447.5,2,2.7,406.1,2,1.95,1019.1,27.2,97.87,23.191,35.542,448.7,406.9,437.5,396.7,40.8,439,398,40.9,,
CHEECA_80W_25N,24.898,-80.619,1/27/17,3:17,468.9,2,5.12,405.5,2,4.65,1019.5,26,97.48,23.023,35.593,471.3,407.4,459.9,397.5,62.4,461.4,398.8,62.6,,
